id,open,high,low,close,volume
8170,-19.0772,-19.013,-19.3743,-19.3119,105894
8171,-19.3119,-17.2252,-19.8523,-17.9856,245741
8172,-17.9856,-16.0997,-18.0907,-16.8164,711253
8173,-16.8164,-16.4177,-17.6226,-17.3121,979572
8174,-17.3121,-16.801,-19.7219,-19.5465,938127
8175,-19.5465,-19.2704,-20.5996,-20.5509,289176
8176,-20.5509,-19.7685,-20.883,-19.8782,776807
8177,-19.8782,-17.0322,-20.6593,-18.4993,219874
8178,-18.4993,-16.8676,-18.9692,-18.0646,647120
8179,-18.0646,-17.2498,-19.1707,-17.902,207724
8180,-17.902,-16.2022,-17.9385,-16.6892,540745
8181,-16.6892,-16.4866,-16.9328,-16.6737,326242
8182,-16.6737,-14.7471,-16.6864,-15.3544,960771
8183,-15.3544,-14.9836,-18.0736,-16.9499,408939
8184,-16.9499,-16.8173,-17.4936,-17.3603,912343
8185,-17.3603,-17.3244,-18.1531,-17.841,604283
8186,-17.841,-17.5653,-17.9081,-17.7367,507858
8187,-17.7367,-15.775,-17.8992,-15.9475,660427
8188,-15.9475,-15.6431,-16.443,-15.9718,864991
8189,-15.9718,-15.4489,-16.3607,-15.5821,273493
8190,-15.5821,-13.6279,-15.9749,-14.7521,767869
8191,-14.7521,-14.7345,-15.3684,-15.0759,721295
8192,-15.0759,-14.2353,-16.6802,-15.1547,645883
8193,-15.1547,-13.737,-15.6634,-14.4151,744563
8194,-14.4151,-14.241,-14.5797,-14.5794,235668
8195,-14.5794,-13.0163,-15.5821,-13.1418,949390
8196,-13.1418,-12.3781,-13.5991,-12.8575,777326
8197,-12.8575,-12.5478,-13.5633,-12.9727,391014
8198,-12.9727,-12.8539,-13.8604,-13.7886,311119
8199,-13.7886,-12.7921,-14.4201,-12.9954,661453
8200,-12.9954,-12.7808,-15.3807,-14.1916,203489
8201,-14.1916,-13.5142,-15.621,-15.3236,112384
8202,-15.3236,-14.6499,-15.5628,-15.2119,151018
8203,-15.2119,-15.1962,-16.2174,-15.2831,518371
8204,-15.2831,-14.0424,-16.8247,-16.7326,760820
8205,-16.7326,-15.978,-17.2679,-16.2228,662746
8206,-16.2228,-15.4186,-16.5588,-16.06,564106
8207,-16.06,-15.4522,-16.2462,-15.8865,991802
8208,-15.8865,-15.3292,-17.0576,-16.7151,187269
8209,-16.7151,-16.3544,-17.3984,-17.1433,911131
8210,-17.1433,-16.6036,-18.5292,-18.0874,709439
8211,-18.0874,-17.4275,-18.4982,-17.6529,586159
8212,-17.6529,-16.6573,-18.2559,-17.2615,220900
8213,-17.2615,-16.0391,-18.2978,-18.2023,788889
8214,-18.2023,-16.8782,-18.3395,-16.947,958987
8215,-16.947,-16.4413,-17.8101,-17.0058,334711
8216,-17.0058,-15.5952,-17.3984,-15.7411,882837
8217,-15.7411,-13.5363,-16.4274,-14.3781,929306
8218,-14.3781,-13.0624,-15.3962,-13.2909,504219
8219,-13.2909,-12.1266,-13.7955,-12.2322,889311
8220,-12.2322,-11.7093,-13.3109,-13.0211,850557
8221,-13.0211,-10.6347,-13.604,-11.0532,501866
8222,-11.0532,-10.1396,-12.3216,-11.4572,177438
8223,-11.4572,-10.8991,-13.5617,-12.9017,980503
8224,-12.9017,-12.2936,-13.1141,-12.3477,502839
8225,-12.3477,-11.5781,-13.3744,-12.2334,294963
8226,-12.2334,-12.0423,-12.7659,-12.7328,244096
8227,-12.7328,-12.2665,-15.1978,-14.5634,420736
8228,-14.5634,-13.2277,-15.0954,-13.5202,232497
8229,-13.5202,-10.4125,-14.0555,-11.2903,113130
8230,-11.2903,-10.903,-11.5331,-11.3809,534225
8231,-11.3809,-11.1171,-12.764,-12.2217,502350
8232,-12.2217,-11.208,-12.6289,-11.7256,987175
8233,-11.7256,-9.3446,-11.8282,-9.9795,973687
8234,-9.9795,-9.5153,-11.2288,-9.7328,701407
8235,-9.7328,-9.0812,-10.9653,-9.1747,798683
8236,-9.1747,-8.8234,-10.2484,-9.9275,901923
8237,-9.9275,-6.8375,-10.1416,-6.9297,124177
8238,-6.9297,-6.2003,-7.4729,-6.3054,555352
8239,-6.3054,-5.9003,-8.1421,-7.8684,735075
8240,-7.8684,-7.0249,-8.6542,-7.3849,442591
8241,-7.3849,-6.1135,-7.3882,-6.1405,885088
8242,-6.1405,-5.3492,-6.6365,-6.181,291571
8243,-6.181,-6.0547,-6.4763,-6.3564,911686
8244,-6.3564,-6.2478,-7.3494,-6.4281,977983
8245,-6.4281,-5.5243,-6.5744,-5.9833,564024
8246,-5.9833,-4.9106,-6.8841,-6.4093,340270
8247,-6.4093,-4.9306,-7.0437,-5.3632,822431
8248,-5.3632,-5.3153,-7.0226,-6.9144,548501
8249,-6.9144,-6.5851,-8.0957,-6.6256,189381
8250,-6.6256,-6.5418,-6.99,-6.6066,884691
8251,-6.6066,-6.258,-6.7227,-6.2897,756614
8252,-6.2897,-4.1456,-7.6012,-4.9724,902563
8253,-4.9724,-4.4884,-5.8598,-5.1806,673236
8254,-5.1806,-4.3377,-5.5815,-4.6198,553360
8255,-4.6198,-4.1078,-5.7043,-4.9346,902831
8256,-4.9346,-4.6999,-7.3401,-6.4743,849204
8257,-6.4743,-6.0916,-6.9433,-6.527,486174
8258,-6.527,-5.281,-6.588,-5.6907,585292
8259,-5.6907,-5.6901,-6.3482,-6.0633,894140
8260,-6.0633,-4.7576,-6.3365,-5.0215,753213
8261,-5.0215,-4.6623,-6.1138,-5.9555,332415
8262,-5.9555,-5.1658,-6.0459,-5.352,244929
8263,-5.352,-4.8183,-5.9991,-5.1557,571737
8264,-5.1557,-4.5513,-7.4842,-6.5423,210405
8265,-6.5423,-6.4999,-7.6464,-6.7448,290459
8266,-6.7448,-5.5711,-6.8835,-6.2942,106048
8267,-6.2942,-5.102,-6.8212,-6.7743,477918
8268,-6.7743,-4.5257,-7.0393,-5.0352,427040
8269,-5.0352,-4.3194,-5.091,-4.6667,726157
8270,-4.6667,-4.3425,-6.0452,-5.779,475920
8271,-5.779,-5.5867,-6.5893,-6.3927,717059
8272,-6.3927,-6.1273,-6.8726,-6.1618,687617
8273,-6.1618,-6.1151,-8.1891,-7.9178,833129
8274,-7.9178,-7.0794,-9.2477,-8.8673,747619
8275,-8.8673,-8.2094,-10.8541,-10.3573,605924
8276,-10.3573,-9.8215,-10.7755,-10.236,763652
8277,-10.236,-9.6368,-11.3878,-11.018,892417
8278,-11.018,-10.8467,-11.5476,-11.4624,427381
8279,-11.4624,-10.7831,-12.3979,-11.7887,633956
8280,-11.7887,-10.1246,-11.9514,-11.938,521217
8281,-11.938,-11.5552,-12.4476,-12.1819,718245
8282,-12.1819,-10.5383,-12.4375,-11.2622,472738
8283,-11.2622,-10.8425,-13.1646,-12.3123,308943
8284,-12.3123,-11.4473,-12.8506,-12.707,348066
8285,-12.707,-10.7056,-13.0377,-11.045,964083
8286,-11.045,-10.2076,-11.1769,-10.2485,246004
8287,-10.2485,-9.4463,-10.4513,-9.7326,726667
8288,-9.7326,-8.6577,-9.7336,-9.5848,315158
8289,-9.5848,-7.7056,-9.7741,-8.6676,881969
8290,-8.6676,-8.352,-8.7714,-8.3604,418277
8291,-8.3604,-8.3555,-9.6786,-9.2443,220086
8292,-9.2443,-9.1733,-9.6509,-9.3711,453425
8293,-9.3711,-9.0364,-10.2881,-9.8174,327656
8294,-9.8174,-8.0471,-10.1645,-9.237,290008
8295,-9.237,-8.0087,-9.8025,-8.2515,685150
8296,-8.2515,-7.1549,-9.1092,-8.8001,691057
8297,-8.8001,-7.6387,-11.1064,-10.0427,488823
8298,-10.0427,-9.5197,-11.1688,-10.6573,283000
8299,-10.6573,-9.1401,-11.3585,-9.8037,770094
8300,-9.8037,-9.4532,-10.6657,-10.5201,517577
8301,-10.5201,-10.4619,-11.5237,-11.0587,141319
8302,-11.0587,-10.5633,-11.8776,-11.3965,624838
8303,-11.3965,-9.3746,-11.4213,-9.9707,874640
8304,-9.9707,-9.5789,-10.6654,-10.4937,523474
8305,-10.4937,-10.2031,-10.9675,-10.6678,715603
8306,-10.6678,-8.7071,-10.7299,-8.9717,572689
8307,-8.9717,-8.7815,-9.8346,-9.2941,490696
8308,-9.2941,-8.4169,-9.9048,-9.5279,897800
8309,-9.5279,-7.5072,-10.2571,-7.7824,937493
8310,-7.7824,-7.2118,-8.5261,-7.7464,646045
8311,-7.7464,-5.7908,-8.4634,-6.1047,767085
8312,-6.1047,-5.4803,-8.1723,-7.4539,269085
8313,-7.4539,-6.2437,-7.6653,-6.3969,798261
8314,-6.3969,-5.8592,-7.0715,-6.0862,614918
8315,-6.0862,-5.2879,-7.5718,-7.5133,843633
8316,-7.5133,-7.1927,-9.2229,-8.4885,475365
8317,-8.4885,-8.2553,-8.8953,-8.3782,295359
8318,-8.3782,-7.5342,-9.0331,-7.7111,986870
8319,-7.7111,-7.226,-8.634,-8.4424,444934
8320,-8.4424,-6.5346,-9.1132,-6.866,182209
8321,-6.866,-6.5051,-7.2572,-6.9874,949959
8322,-6.9874,-6.482,-8.0121,-7.6672,355436
8323,-7.6672,-6.7309,-9.6199,-8.6578,576297
8324,-8.6578,-7.4276,-9.7874,-7.8779,144343
8325,-7.8779,-7.794,-8.5598,-7.9099,763751
8326,-7.9099,-7.9034,-8.6085,-8.2896,148697
8327,-8.2896,-7.6902,-11.1508,-10.3386,121999
8328,-10.3386,-10.3344,-11.0857,-11.0416,935085
8329,-11.0416,-10.8709,-11.4518,-10.9763,186573
8330,-10.9763,-10.6332,-11.8731,-11.7441,395690
8331,-11.7441,-10.647,-13.3163,-12.6215,527243
8332,-12.6215,-10.7953,-13.0753,-11.1562,419139
8333,-11.1562,-10.6531,-11.7026,-11.2021,528233
8334,-11.2021,-10.7199,-11.6363,-10.788,601674
8335,-10.788,-9.5584,-11.6846,-9.9076,465657
8336,-9.9076,-7.8209,-10.5572,-8.6502,322356
8337,-8.6502,-7.4565,-8.6584,-8.2979,339630
8338,-8.2979,-8.1405,-8.8576,-8.82,224952
8339,-8.82,-8.4308,-9.0347,-8.5039,329215
8340,-8.5039,-8.0714,-9.599,-9.0342,612454
8341,-9.0342,-8.815,-10.4576,-10.0769,651730
8342,-10.0769,-9.6318,-11.4534,-11.0626,902474
8343,-11.0626,-10.1071,-11.2879,-10.6303,608474
8344,-10.6303,-8.2692,-11.2231,-8.6017,643305
8345,-8.6017,-7.4016,-9.1183,-7.5488,233234
8346,-7.5488,-6.0415,-7.7914,-6.6728,610623
8347,-6.6728,-6.0466,-6.7783,-6.4696,359041
8348,-6.4696,-6.0974,-7.6428,-6.842,180615
8349,-6.842,-6.1255,-7.2595,-6.2432,735578
8350,-6.2432,-4.0492,-6.8708,-4.5447,392682
8351,-4.5447,-4.4468,-4.6068,-4.4701,454486
8352,-4.4701,-3.363,-4.8195,-3.7193,361091
8353,-3.7193,-3.2867,-3.8791,-3.5732,476562
8354,-3.5732,-3.3376,-5.5182,-5.3626,721016
8355,-5.3626,-3.7108,-5.7405,-3.8062,235221
8356,-3.8062,-2.705,-5.2337,-4.6269,458176
8357,-4.6269,-4.6263,-5.6543,-5.5037,664479
8358,-5.5037,-4.5106,-6.1502,-5.43,929566
8359,-5.43,-4.9102,-6.9599,-5.9161,269519
8360,-5.9161,-5.1428,-6.2668,-5.1441,112838
8361,-5.1441,-4.5812,-7.1428,-6.9684,977922
8362,-6.9684,-6.5253,-8.2416,-7.5634,481715
8363,-7.5634,-5.0216,-7.8693,-5.3285,432708
8364,-5.3285,-4.8401,-6.1662,-5.8698,597465
8365,-5.8698,-5.3506,-6.6808,-6.2739,823082
8366,-6.2739,-5.9015,-6.5424,-6.1302,740564
8367,-6.1302,-5.3094,-6.3351,-5.7321,471798
8368,-5.7321,-5.4634,-7.6821,-7.3729,840081
8369,-7.3729,-6.4363,-7.6564,-6.603,208978
8370,-6.603,-6.1178,-6.915,-6.2473,975580
8371,-6.2473,-5.2526,-6.4856,-6.1743,756179
8372,-6.1743,-5.6729,-6.2424,-6.2184,707157
8373,-6.2184,-5.5046,-7.8067,-7.384,394488
8374,-7.384,-6.2499,-7.4608,-6.3741,935748
8375,-6.3741,-3.8723,-6.4211,-4.402,769559
8376,-4.402,-3.3353,-4.9352,-3.7053,455645
8377,-3.7053,-3.3242,-3.8538,-3.8116,243780
8378,-3.8116,-3.4527,-3.8594,-3.7099,183323
8379,-3.7099,-3.2454,-4.4174,-3.801,855261
8380,-3.801,-3.5711,-5.1789,-4.501,306866
8381,-4.501,-4.4091,-4.9948,-4.7427,486679
8382,-4.7427,-4.4334,-5.0543,-4.5051,861628
8383,-4.5051,-4.0628,-4.5775,-4.1203,631303
8384,-4.1203,-4.064,-4.7534,-4.6829,801246
8385,-4.6829,-4.0404,-6.292,-5.7692,271173
8386,-5.7692,-2.8028,-6.3294,-3.1948,432352
8387,-3.1948,0.1599,-3.7774,-0.6222,610989
8388,-0.6222,-0.1113,-3.0337,-2.6515,123019
8389,-2.6515,-1.4333,-3.1024,-2.14,278322
8390,-2.14,-1.5482,-3.9344,-3.7237,584647
8391,-3.7237,-1.0953,-3.8843,-2.8697,512116
8392,-2.8697,-1.6245,-2.9824,-1.739,979290
8393,-1.739,-1.7233,-3.7326,-2.6011,439557
8394,-2.6011,-0.7091,-3.2005,-0.9404,488286
8395,-0.9404,-0.8951,-1.6743,-0.9801,289325
8396,-0.9801,-0.7334,-1.4252,-1.2653,714048
8397,-1.2653,-0.6301,-2.7076,-2.2633,262690
8398,-2.2633,-2.1413,-2.9427,-2.4292,613777
8399,-2.4292,-1.702,-3.3221,-2.171,289643
8400,-2.171,-1.9338,-3.0954,-2.9513,503133
8401,-2.9513,-1.963,-3.2389,-2.4944,845117
8402,-2.4944,-1.9621,-3.447,-3.1225,745852
8403,-3.1225,-2.5725,-4.1055,-3.3931,520772
8404,-3.3931,-2.6174,-4.0913,-2.8816,316867
8405,-2.8816,-2.1037,-4.7153,-4.2014,194819
8406,-4.2014,-3.4892,-5.2803,-4.3434,368435
8407,-4.3434,-3.8536,-5.8154,-4.4742,883080
8408,-4.4742,-4.0056,-5.6468,-5.2874,594007
8409,-5.2874,-4.3798,-5.7074,-5.2068,948381
8410,-5.2068,-4.9796,-7.7613,-7.5583,974676
8411,-7.5583,-6.677,-10.5017,-9.8583,712162
8412,-9.8583,-9.6504,-11.6239,-10.9298,918169
8413,-10.9298,-10.4635,-12.4069,-11.7036,475379
8414,-11.7036,-10.3773,-12.0879,-11.0117,345765
8415,-11.0117,-8.3153,-11.113,-9.4137,881944
8416,-9.4137,-7.3647,-9.5866,-7.9674,209174
8417,-7.9674,-7.812,-9.1898,-8.5387,824050
8418,-8.5387,-7.7415,-9.238,-8.2811,283141
8419,-8.2811,-6.8087,-8.4355,-6.9545,648929
8420,-6.9545,-6.8778,-8.5383,-8.3337,706103
8421,-8.3337,-6.1035,-8.8197,-7.0693,186220
8422,-7.0693,-6.8693,-7.3834,-6.8978,105313
8423,-6.8978,-5.6051,-7.1267,-6.1458,935362
8424,-6.1458,-5.5739,-7.0797,-5.6187,673443
8425,-5.6187,-4.9257,-6.2235,-6.2109,597981
8426,-6.2109,-5.6098,-6.487,-6.1154,265231
8427,-6.1154,-4.6815,-6.4036,-5.1483,850369
8428,-5.1483,-4.6721,-5.5701,-4.8611,116351
8429,-4.8611,-4.1218,-5.1479,-4.4275,672043
8430,-4.4275,-3.9009,-5.7596,-5.3712,720332
8431,-5.3712,-5.2618,-5.8924,-5.2644,997916
8432,-5.2644,-4.4435,-6.4933,-4.4537,438596
8433,-4.4537,-3.3966,-6.0435,-5.8473,945109
8434,-5.8473,-3.849,-6.3442,-4.2097,331460
8435,-4.2097,-2.8404,-4.6925,-3.8197,435446
8436,-3.8197,-3.4524,-4.6159,-4.4353,543531
8437,-4.4353,-4.3375,-5.5749,-4.89,908118
8438,-4.89,-4.3835,-5.4,-4.5856,220036
8439,-4.5856,-1.9148,-5.3862,-2.926,147905
8440,-2.926,-2.4033,-4.5092,-3.9979,759498
8441,-3.9979,-3.8754,-6.7429,-5.9695,354728
8442,-5.9695,-5.8062,-7.1195,-6.4222,260849
8443,-6.4222,-6.0497,-6.4623,-6.2851,437192
8444,-6.2851,-5.6493,-6.8866,-6.4228,260153
8445,-6.4228,-5.8275,-7.3519,-6.8271,415272
8446,-6.8271,-5.4589,-7.3052,-5.5772,424851
8447,-5.5772,-5.4544,-5.9243,-5.7429,188855
8448,-5.7429,-4.6866,-5.8369,-5.138,361120
8449,-5.138,-4.9404,-7.5019,-7.2732,544696
8450,-7.2732,-4.4,-7.4114,-5.2201,175097
8451,-5.2201,-5.1394,-6.1615,-5.6771,521453
8452,-5.6771,-5.3804,-9.0115,-8.4665,763169
8453,-8.4665,-8.3353,-8.6578,-8.3526,556480
8454,-8.3526,-6.9469,-8.9459,-7.5378,489079
8455,-7.5378,-7.4312,-7.8663,-7.5198,368979
8456,-7.5198,-5.4028,-7.6146,-6.3047,948538
8457,-6.3047,-4.8453,-6.4584,-5.7987,424912
8458,-5.7987,-4.1117,-6.4462,-4.3339,352910
8459,-4.3339,-2.681,-4.7684,-3.0135,387756
8460,-3.0135,-2.2806,-3.1154,-2.862,247434
8461,-2.862,-1.7501,-3.7947,-3.4511,546916
8462,-3.4511,-3.2097,-3.9996,-3.2114,542923
8463,-3.2114,-2.5748,-3.5911,-3.3412,685370
8464,-3.3412,-2.7675,-7.0996,-6.6412,847700
8465,-6.6412,-6.1365,-7.6269,-7.2795,107000
8466,-7.2795,-5.5497,-7.2841,-5.8484,250298
8467,-5.8484,-4.7501,-7.6754,-7.6369,593648
8468,-7.6369,-5.8018,-7.7359,-6.0317,720644
8469,-6.0317,-5.4445,-6.1712,-5.5893,241885
8470,-5.5893,-5.0789,-5.93,-5.2564,484459
8471,-5.2564,-4.4628,-6.2782,-4.9259,636884
8472,-4.9259,-4.3164,-5.1628,-4.5223,137311
8473,-4.5223,-4.3524,-5.4442,-4.6688,345848
8474,-4.6688,-3.5061,-4.9417,-4.3635,747113
8475,-4.3635,-4.1828,-5.8672,-5.8045,830797
8476,-5.8045,-4.3849,-6.0016,-4.8821,559193
8477,-4.8821,-4.6978,-5.5928,-5.4285,959793
8478,-5.4285,-5.1765,-6.8337,-5.9277,503047
8479,-5.9277,-5.8321,-6.4632,-6.0486,172224
8480,-6.0486,-6.0169,-8.4094,-6.9859,569094
8481,-6.9859,-6.4674,-9.62,-8.9428,860064
8482,-8.9428,-7.7666,-9.3505,-7.9614,466186
8483,-7.9614,-7.1877,-8.9611,-7.674,626024
8484,-7.674,-6.6594,-8.0097,-6.8675,459195
8485,-6.8675,-5.6321,-7.6711,-5.7363,504865
8486,-5.7363,-5.6677,-6.6563,-6.471,909547
8487,-6.471,-5.2947,-6.5499,-5.7034,237313
8488,-5.7034,-5.6908,-6.2487,-6.2046,733571
8489,-6.2046,-5.9121,-7.6016,-6.6296,496385
8490,-6.6296,-5.7832,-6.9979,-6.0264,270636
8491,-6.0264,-4.6456,-6.4289,-5.2031,720748
8492,-5.2031,-3.5452,-5.3252,-4.1422,600065
8493,-4.1422,-3.4802,-4.452,-3.9426,512721
8494,-3.9426,-3.6184,-4.5528,-3.9505,954648
8495,-3.9505,-2.8159,-4.2726,-3.5997,664314
8496,-3.5997,-3.0429,-6.5279,-5.6076,127011
8497,-5.6076,-4.9674,-6.3479,-5.309,275903
8498,-5.309,-4.8279,-5.7173,-5.3372,789211
8499,-5.3372,-4.9374,-5.8856,-5.5222,626982
8500,-5.5222,-4.6066,-6.3184,-4.6944,453608
8501,-4.6944,-4.4569,-4.9417,-4.9288,759738
8502,-4.9288,-4.0524,-5.2049,-4.5281,249419
8503,-4.5281,-3.3124,-5.2314,-3.4142,303172
8504,-3.4142,-0.9418,-3.8444,-0.9834,102675
8505,-0.9834,-0.7971,-1.7443,-1.4364,274988
8506,-1.4364,-1.4143,-2.4339,-2.2608,335622
8507,-2.2608,-1.7928,-2.5262,-1.9455,894014
8508,-1.9455,-1.2408,-1.975,-1.5515,886299
8509,-1.5515,-1.108,-1.9843,-1.4057,263752
8510,-1.4057,-1.3081,-2.8082,-2.3423,128939
8511,-2.3423,-1.8731,-2.5726,-2.4966,916984
8512,-2.4966,-2.2504,-3.322,-2.9722,343805
8513,-2.9722,-2.699,-3.6102,-3.1143,338623
8514,-3.1143,-2.2192,-3.3053,-2.5892,610866
8515,-2.5892,-2.5325,-3.4267,-3.407,598792
8516,-3.407,-3.3453,-4.1248,-3.8163,662913
8517,-3.8163,-3.4662,-4.4142,-4.0451,245278
8518,-4.0451,-2.375,-4.9377,-3.437,467083
8519,-3.437,-2.6988,-3.6127,-3.4151,448655
8520,-3.4151,-2.4454,-4.0208,-2.7396,550997
8521,-2.7396,-2.6038,-3.5135,-3.4538,686632
8522,-3.4538,-3.0117,-4.7538,-4.3293,546258
8523,-4.3293,-3.5629,-4.602,-4.2097,101890
8524,-4.2097,-2.8204,-4.4099,-3.7087,334981
8525,-3.7087,-2.1838,-3.8112,-2.2676,350163
8526,-2.2676,-2.0352,-3.1514,-2.9425,718627
8527,-2.9425,-2.4012,-3.9657,-2.8545,254364
8528,-2.8545,-2.2554,-3.1499,-2.4043,168597
8529,-2.4043,-2.1878,-2.4838,-2.4751,913680
8530,-2.4751,0.3573,-3.0441,0.3165,675957
8531,0.3165,1.2055,0.1493,0.7683,142701
8532,0.7683,1.4382,0.5936,1.3587,341786
8533,1.3587,1.6246,0.3924,0.4495,202808
8534,0.4495,1.3467,-1.0323,-0.8816,635439
8535,-0.8816,-0.4498,-2.8894,-2.3052,892856
8536,-2.3052,-1.7094,-3.8035,-3.0148,157475
8537,-3.0148,-1.5112,-3.0572,-1.8625,404348
8538,-1.8625,-0.9962,-2.5668,-2.1236,339634
8539,-2.1236,-0.651,-2.9829,-0.9816,386578
8540,-0.9816,1.2931,-2.1558,0.3066,173256
8541,0.3066,2.7163,0.2833,2.4163,984560
8542,2.4163,3.0003,0.7857,1.7741,658885
8543,1.7741,2.5976,-1.851,-1.0359,674984
8544,-1.0359,-0.8022,-3.2057,-3.0053,598765
8545,-3.0053,-2.1538,-3.1924,-2.4062,226908
8546,-2.4062,-1.8641,-3.7368,-3.6096,455526
8547,-3.6096,-3.1457,-5.4525,-4.6068,554729
8548,-4.6068,-4.5977,-6.6939,-6.5659,155488
8549,-6.5659,-6.0957,-6.7083,-6.1822,453030
8550,-6.1822,-5.9587,-6.9187,-6.6428,539503
8551,-6.6428,-5.6392,-6.8054,-6.6027,981780
8552,-6.6027,-6.3344,-6.9335,-6.7886,734167
8553,-6.7886,-5.1986,-6.9622,-5.8828,511261
8554,-5.8828,-5.631,-7.695,-7.1905,493135
8555,-7.1905,-4.8478,-7.3926,-5.5001,253392
8556,-5.5001,-5.4419,-7.2613,-6.8092,549021
8557,-6.8092,-6.4766,-8.6175,-8.119,848634
8558,-8.119,-7.7077,-9.1917,-8.8512,522141
8559,-8.8512,-8.6261,-9.176,-8.9374,345334
8560,-8.9374,-8.3134,-9.1439,-8.4225,103997
8561,-8.4225,-7.4717,-10.0256,-8.7944,406900
8562,-8.7944,-8.4987,-10.7175,-9.9493,887115
8563,-9.9493,-9.7854,-12.0926,-11.6257,967447
8564,-11.6257,-11.5479,-12.6935,-12.6542,655661
8565,-12.6542,-12.0329,-13.7479,-12.4488,115382
8566,-12.4488,-11.0407,-12.5326,-12.003,817478
8567,-12.003,-11.5231,-12.1294,-11.6351,696957
8568,-11.6351,-9.9798,-12.29,-10.6745,357141
8569,-10.6745,-10.4359,-10.889,-10.5018,410709
8570,-10.5018,-10.3429,-12.9866,-12.4182,984400
8571,-12.4182,-12.1916,-13.298,-12.991,241729
8572,-12.991,-12.5135,-13.36,-12.5753,795594
8573,-12.5753,-11.1663,-13.0279,-12.3668,750462
8574,-12.3668,-10.0841,-12.7423,-10.741,426269
8575,-10.741,-10.0264,-10.9101,-10.5741,326806
8576,-10.5741,-8.2188,-11.4016,-8.5611,417357
8577,-8.5611,-7.9133,-8.8326,-8.0522,397861
8578,-8.0522,-7.5097,-8.6283,-7.771,361395
8579,-7.771,-7.5961,-9.1965,-9.0646,542596
8580,-9.0646,-8.9267,-9.6565,-9.3843,242018
8581,-9.3843,-9.2813,-11.6232,-11.0403,606347
8582,-11.0403,-10.935,-13.3547,-11.8032,394979
8583,-11.8032,-10.1332,-12.1097,-10.8813,886082
8584,-10.8813,-9.8077,-11.0795,-10.4205,147461
8585,-10.4205,-9.627,-10.8142,-9.7586,493890
8586,-9.7586,-9.395,-9.984,-9.8431,180708
8587,-9.8431,-9.7545,-10.4093,-10.2174,607808
8588,-10.2174,-9.3687,-11.1662,-9.8143,299238
8589,-9.8143,-9.3852,-10.2142,-10.125,947429
8590,-10.125,-9.7914,-11.124,-10.7721,322891
8591,-10.7721,-9.9916,-11.0115,-10.3383,490947
8592,-10.3383,-9.915,-10.6838,-10.1118,560009
8593,-10.1118,-9.0839,-10.1215,-9.4734,466855
8594,-9.4734,-8.0783,-9.7571,-8.6916,573019
8595,-8.6916,-8.2243,-8.9018,-8.4827,414395
8596,-8.4827,-6.845,-9.0517,-7.5956,693110
8597,-7.5956,-7.4605,-8.6938,-7.6996,159361
8598,-7.6996,-5.3146,-8.2284,-6.2084,446132
8599,-6.2084,-5.5207,-6.6342,-5.5368,308266
8600,-5.5368,-5.0533,-7.1406,-7.1266,353234
8601,-7.1266,-7.0495,-8.7498,-7.9593,486896
8602,-7.9593,-6.7027,-8.6062,-7.0855,667415
8603,-7.0855,-6.6086,-7.7099,-6.7138,143451
8604,-6.7138,-5.89,-7.6309,-6.4855,128273
8605,-6.4855,-5.9051,-6.6115,-6.4223,471875
8606,-6.4223,-5.6104,-8.3292,-8.0051,509427
8607,-8.0051,-7.0875,-8.4718,-7.452,421372
8608,-7.452,-7.2428,-8.3895,-7.7287,152355
8609,-7.7287,-6.4462,-8.0756,-7.7318,874780
8610,-7.7318,-7.1566,-8.2027,-7.1569,765170
8611,-7.1569,-4.8141,-7.6038,-5.5061,616778
8612,-5.5061,-4.1766,-5.7706,-4.4296,144384
8613,-4.4296,-3.8654,-5.7924,-5.6577,687521
8614,-5.6577,-4.704,-5.8919,-4.9496,710843
8615,-4.9496,-4.0456,-5.1944,-4.0906,772040
8616,-4.0906,-3.9848,-4.8285,-4.8094,438864
8617,-4.8094,-4.2367,-4.8333,-4.2664,496014
8618,-4.2664,-4.1768,-4.8584,-4.4287,999167
8619,-4.4287,-4.0091,-4.6741,-4.4479,241467
8620,-4.4479,-3.4602,-5.9393,-5.4937,478058
8621,-5.4937,-4.091,-6.1695,-6.1328,222228
8622,-6.1328,-5.8239,-7.7944,-6.8965,621009
8623,-6.8965,-6.5842,-7.0031,-6.8936,394472
8624,-6.8936,-5.5423,-6.9355,-5.8435,250955
8625,-5.8435,-5.063,-6.2142,-5.1385,556522
8626,-5.1385,-4.9873,-8.0786,-7.5427,200490
8627,-7.5427,-7.3184,-8.12,-7.987,603405
8628,-7.987,-4.5419,-8.4005,-5.0682,901304
8629,-5.0682,-3.8531,-5.7691,-5.5583,956528
8630,-5.5583,-3.6655,-6.0932,-4.2653,662446
8631,-4.2653,-2.5153,-4.64,-2.8364,834849
8632,-2.8364,-2.6062,-3.6204,-3.2732,368674
8633,-3.2732,-2.8329,-3.3299,-3.2811,127155
8634,-3.2811,-1.528,-3.4928,-1.9599,372843
8635,-1.9599,0.0252,-2.3309,-0.8242,545963
8636,-0.8242,-0.5693,-2.0831,-1.7957,901521
8637,-1.7957,-0.9461,-2.364,-1.5203,718744
8638,-1.5203,-1.2794,-1.7775,-1.3029,716370
8639,-1.3029,-0.4709,-2.9886,-2.9826,778081
8640,-2.9826,-2.736,-4.4947,-4.3662,677511
8641,-4.3662,-4.2408,-4.9437,-4.5337,125072
